Popularity,danceability,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,key_sin,key_cos
64.0,0.41,-4.056,1,0.0604,8.82e-05,0.10436001532424277,0.08791929803788351,0.437,131.895,255218.0,4,10,-0.8660254037844386,0.5000000000000001
35.0,0.592,-8.09,0,0.0827,0.298,0.16344613607000308,0.37431837911132765,0.85,89.936,133009.0,4,10,-0.5000000000000004,0.8660254037844384
68.0,0.502,-5.194,1,0.0716,0.000346,0.2768738737351776,0.44018854416655,0.124,119.783,219987.0,4,6,-0.5000000000000001,-0.8660254037844386
63.0,0.578,-3.926,1,0.0724,0.000963,2.249997468753797e-06,0.33647223662121295,0.769,137.937,239827.0,4,8,0.49999999999999994,-0.8660254037844387
48.0,0.512,-13.649,0,0.299,0.727,0.16344613607000308,0.5458065926612362,0.516,159.745,198827.0,4,10,-0.8660254037844386,0.5000000000000001
47.0,0.21,-5.985,1,0.0606,0.000147,0.00048788096672391804,0.1722712209404532,0.517,168.352,264067.0,4,9,0.49999999999999994,-0.8660254037844387
76.0,0.475,-7.844,1,0.0302,0.183,0.16344613607000308,0.14928170271575444,0.648,94.605,153467.0,4,9,-0.5000000000000001,-0.8660254037844386
33.0,0.578,-8.262,1,0.03,0.00325,0.025765207886026414,0.12133228516752496,0.306,130.764,208200.0,4,6,0.49999999999999994,0.8660254037844387
19.0,0.476,-11.774,1,0.0598,0.566,0.00011999280057594817,0.6043159668533294,0.625,96.507,211840.0,3,2,1.0,6.123233995736766e-17
41.0,0.597,-14.117,1,0.0277,0.325,0.2768738737351776,0.15529288440603534,0.265,129.481,379560.0,4,10,-0.8660254037844386,0.5000000000000001
41.0,0.503,-6.755,1,0.0338,1.62e-05,0.6211139776601137,0.07473634611401718,0.296,137.047,377093.0,4,8,-0.5000000000000004,0.8660254037844384
45.0,0.473,-10.643,0,0.026,0.381,1.4399989632009951e-06,0.11154137473290741,0.408,102.116,218520.0,4,4,-1.0,-1.8369701987210297e-16
61.0,0.49,-7.489,1,0.0407,0.000258,0.0007347300197822072,0.2615947376884625,0.443,132.032,307960.0,4,10,-0.5000000000000001,-0.8660254037844386
36.0,0.446,-2.686,1,0.11,1.75e-05,0.02195716735204214,0.26849925303500694,0.0416,159.99,168565.0,4,8,0.49999999999999994,-0.8660254037844387
65.0,0.489,-3.524,1,0.038,0.00135,0.44468582126144574,0.07017883462124651,0.637,128.985,215827.0,4,6,0.49999999999999994,-0.8660254037844387
75.0,0.366,-5.119,0,0.0696,0.000769,9.419556345861261e-05,0.1722712209404532,0.369,130.198,255627.0,4,10,0.49999999999999994,0.8660254037844387
49.0,0.523,-5.223,1,0.0917,0.000162,0.006409415740738719,0.1406311297397456,0.677,100.958,192933.0,4,8,-1.0,-1.8369701987210297e-16
62.0,0.731,-12.621,1,0.03,0.482,0.022250608934819758,0.08525984395082342,0.89,120.055,266756.0,4,4,0.49999999999999994,-0.8660254037844387
67.0,0.717,-10.779,1,0.0292,0.567,0.006657787664066485,0.07557118684707402,0.731,116.288,246667.0,4,10,-1.0,-1.8369701987210297e-16
14.0,0.586,-5.117,1,0.146,0.00387,0.16344613607000308,0.2654364635044612,0.492,123.936,260413.0,4,9,-0.5000000000000004,0.8660254037844384
47.0,0.483,-5.006,0,0.0326,0.000969,0.004669082848262488,0.6070444815065336,0.252,84.049,280653.0,4,10,0.8660254037844387,-0.4999999999999998
53.0,0.574,-7.275,1,0.0398,0.00535,0.03498096889524552,0.0705516559509447,0.465,110.985,243453.0,4,2,0.8660254037844386,0.5000000000000001
31.0,0.529,-2.256,1,0.0901,0.00073,0.16344613607000308,0.5056120567131033,0.306,127.007,221489.0,4,6,-0.5000000000000001,-0.8660254037844386
,0.749,-5.502,0,0.16,0.121,0.055245474225978516,0.41012091964435843,0.242,140.015,319893.0,4,2,-0.8660254037844386,0.5000000000000001
34.0,0.762,-11.982,0,0.0395,0.868,0.008345082735498575,0.08929210747876185,0.153,124.983,249614.0,4,6,0.8660254037844386,0.5000000000000001
29.0,0.565,-12.205,1,0.0256,0.286,0.4498009219282161,0.13365638481267358,0.0728,89.973,187687.0,4,6,0.8660254037844386,0.5000000000000001
75.0,0.394,-6.506,0,0.0761,0.00178,4.539989694231192e-06,0.26082461828189824,0.265,105.338,292581.0,4,10,-0.8660254037844386,0.5000000000000001
18.0,0.671,-16.545,1,0.0881,0.904,0.6221880916194514,0.10345870836822998,0.106,74.877,190000.0,4,6,0.8660254037844386,0.5000000000000001
24.0,0.517,-8.451,1,0.0456,0.925,0.000125992062666729,0.23111172096338664,0.729,119.077,300640.00002,4,9,-0.8660254037844385,-0.5000000000000004
24.0,0.296,-9.214,1,0.0407,0.949,0.16344613607000308,0.28065745751481647,0.514,186.098,210267.0,3,9,1.0,6.123233995736766e-17
70.0,0.292,-6.763,1,0.0407,0.0117,7.789696595256717e-05,0.14410034397375684,0.244,89.939,275395.0,4,8,-0.5000000000000001,-0.8660254037844386
58.0,0.773,-7.742,1,0.038,0.104,0.02722598625359146,0.2287279296081104,0.93,116.967,165750.0,4,9,-0.8660254037844385,-0.5000000000000004
81.0,0.748,-7.055,1,0.0334,0.0591,0.16344613607000308,0.08277742645756815,0.884,120.076,235493.0,4,9,0.49999999999999994,0.8660254037844387
27.0,0.254,-7.785,0,0.0496,0.0175,0.031207927124193163,0.20782684720231648,0.372,77.516,395933.0,4,10,-1.0,-1.8369701987210297e-16
33.0,0.404,-10.066,1,0.0267,0.891,0.037295784743696894,0.2499802052677694,0.282,94.691,274732.99998,4,3,0.49999999999999994,0.8660254037844387
42.0,0.67,-9.487,1,0.0303,0.823,0.00015398814321728073,0.08480060169246507,0.501,79.808,216600.0,4,2,0.8660254037844386,0.5000000000000001
50.0,0.601,-3.382,1,0.145,0.175,0.003334434588872381,0.11600367575630613,0.956,174.167,187250.0,4,9,-0.8660254037844386,0.5000000000000001
54.0,0.426,-8.84,1,0.319,0.0742,0.005992011985995316,0.6642331703953029,0.685,89.058,220353.0,3,5,0.49999999999999994,0.8660254037844387
47.0,0.597,-6.529,0,0.19,2.37e-05,0.11689375147149933,0.3974329364109001,0.319,144.968,121865.0,4,8,,
45.0,0.438,-3.438,1,0.0558,0.000142,0.003922297723369651,0.13540463700620295,0.21,118.963,196160.0,4,10,-1.0,-1.8369701987210297e-16
65.0,0.588,-5.154,1,0.0288,0.508,0.16344613607000308,0.13190507087993858,0.121,85.997,224866.99998,4,4,0.49999999999999994,0.8660254037844387
38.0,0.437,-3.76,1,0.0355,0.288,5.379855283190486e-05,0.3555743384946993,0.478,147.108,252200.0,4,10,,
4.0,0.508,-12.484,1,0.0397,0.839,0.0013291163334309128,0.1397619423751587,0.77,127.529,216292.99998,4,3,-0.5000000000000001,-0.8660254037844386
54.0,0.411,-10.722,0,0.0431,0.0319,0.012027380212718455,0.3974329364109001,0.433,124.458,265467.0,4,10,-0.5000000000000001,-0.8660254037844386
70.0,0.783,-3.713,1,0.243,0.0238,0.16344613607000308,0.2919230667090355,0.749,98.025,166898.0,4,9,,
40.0,0.597,-12.679,1,0.0399,0.861,0.0030852357618076426,0.12221763272424921,0.499,118.704,128253.0,4,4,-0.5000000000000001,-0.8660254037844386
61.0,0.493,-13.593,0,0.0291,0.68,0.16344613607000308,0.06859279146561172,0.345,130.258,258600.0,4,8,0.8660254037844387,-0.4999999999999998
48.0,0.515,-6.713,1,0.102,0.000705,0.005584378293900614,0.17311261770864478,0.142,90.956,395500.0,4,8,1.2246467991473532e-16,-1.0
39.0,0.606,-10.751,0,0.166,0.0266,0.2851789422336624,0.13627761829254784,0.65,97.481,313960.0,4,9,-1.0,-1.8369701987210297e-16
53.0,0.261,-5.125,0,0.086,9.92e-05,0.010544213875671154,0.26313319953036823,0.256,132.47,346573.0,3,8,0.49999999999999994,-0.8660254037844387
37.0,0.647,-15.263,1,0.0454,0.964,0.0035038543266770264,0.11600367575630613,0.686,83.102,188291.0,4,2,1.0,6.123233995736766e-17
39.0,0.399,-6.495,0,0.0602,0.000388,0.0001709853811665233,0.09367247586263518,0.429,81.985,249231.0,4,8,0.8660254037844387,-0.4999999999999998
70.0,0.51,-4.806,0,0.0854,0.0054,0.00013299115628413413,0.3336110043401807,0.313,75.098,272440.0,4,8,0.8660254037844387,-0.4999999999999998
81.0,0.454,-7.766,1,0.0448,0.0866,0.09494647730895359,0.1097508639591192,0.629,125.116,354520.0,4,10,1.2246467991473532e-16,-1.0
81.0,0.484,-6.694,1,0.0379,0.431,0.16344613607000308,0.1406311297397456,0.51,101.654,204280.0,4,0,0.49999999999999994,0.8660254037844387
68.0,0.606,-16.031,1,0.0346,0.264,3.3899425407985736e-05,0.3220834991691133,0.621,121.059,173467.00002,4,4,-1.0,-1.8369701987210297e-16
20.0,0.659,-11.633,1,0.0358,0.584,0.0017983819413793735,0.11332868530700317,0.917,130.792,182933.0,4,2,-0.8660254037844385,-0.5000000000000004
,0.305,-5.842,1,0.0761,0.000126,0.00010799416841986999,0.3074846997479606,0.0651,159.986,283002.0,4,8,0.49999999999999994,0.8660254037844387
45.0,0.405,-5.374,0,0.219,4.1e-06,0.5799784824543073,0.275356422761144,0.224,175.033,236893.0,4,8,0.8660254037844387,-0.4999999999999998
76.0,0.35,-5.373,1,0.041,0.000217,0.0001609870408909257,0.07455073126429633,0.147,105.435,318587.0,4,10,1.2246467991473532e-16,-1.0
56.0,0.505,-5.127,1,0.0399,0.000333,0.0001269919361827293,0.2546422183735807,0.553,107.855,173827.0,4,10,-0.5000000000000001,-0.8660254037844386
40.0,0.392,-4.244,0,0.0964,2.06e-05,0.0002449699924011411,0.28818194749343196,0.104,85.024,250295.0,4,8,0.8660254037844387,-0.4999999999999998
3.0,0.353,-5.14,1,0.087,0.000543,0.16344613607000308,0.3293037471426004,0.414,185.08,226153.0,4,9,0.49999999999999994,0.8660254037844387
44.0,0.432,-10.139,0,0.0335,0.863,0.008533486018239363,0.25309062768216184,0.534,103.32,477226.99997999996,4,3,-0.8660254037844386,0.5000000000000001
28.0,0.257,-7.016,1,0.0867,0.000318,0.00014598934303726509,0.1292723357041392,0.399,168.904,200893.0,3,10,-0.5000000000000001,-0.8660254037844386
14.0,0.574,-14.701,1,0.029,0.37,0.16344613607000308,0.12133228516752496,0.346,109.846,225166.00002,4,6,-0.8660254037844386,0.5000000000000001
34.0,0.612,-7.19,1,0.0288,0.0113,0.0002549674930260682,0.23665190133900202,0.291,120.044,207000.0,4,10,0.49999999999999994,-0.8660254037844387
69.0,0.621,-15.269,1,0.0803,0.0652,0.0019880225729519666,0.6381628722271858,0.889,110.586,162652.99998,4,4,,
55.0,0.311,-5.175,1,0.0483,0.000206,0.21349717426240436,0.14669437915080352,0.651,125.006,315986.0,4,8,-0.8660254037844385,-0.5000000000000004
35.0,0.322,-21.627,1,0.0445,0.986,0.0431552703139276,0.09221448398781104,0.0567,98.489,244364.0,1,6,0.49999999999999994,0.8660254037844387
35.0,0.428,-7.521,0,0.0471,0.000371,0.47125284864616745,0.2592825979300829,0.244,75.433,271856.0,4,8,-0.8660254037844386,0.5000000000000001
55.0,0.541,-6.131,0,0.0444,0.000419,0.00018298325754254865,0.1578580846155803,0.503,96.02,193053.0,4,2,0.49999999999999994,0.8660254037844387
60.0,0.701,-8.492,1,0.0264,0.303,1.5099885996147636e-05,0.14755756435761466,0.704,90.607,212587.00002,4,4,0.8660254037844386,0.5000000000000001
59.0,0.414,-6.406,0,0.0538,0.000402,1.8499982887521106e-06,0.07779402744002019,0.263,170.916,255427.0,4,8,0.49999999999999994,-0.8660254037844387
63.0,0.273,-3.324,0,0.0807,0.000892,0.16344613607000308,0.32786386208461277,0.179,133.428,229120.0,4,8,0.49999999999999994,0.8660254037844387
37.0,0.187,-3.635,1,0.0658,2.25e-05,0.17563256864315802,0.20782684720231648,0.423,133.635,349467.0,4,10,,
57.0,0.441,-8.041,1,0.0283,0.0697,0.0026365213211297605,0.10165365372649983,0.343,79.611,229999.99998,3,4,-0.8660254037844386,0.5000000000000001
69.0,0.603,-10.083,1,0.0284,0.679,0.16344613607000308,0.13190507087993858,0.405,110.89,165333.0,3,2,0.49999999999999994,-0.8660254037844387
40.0,0.4,-3.248,1,0.145,6.17e-05,1.4999988750011252e-06,0.09984533496971613,0.238,108.352,164133.0,4,10,0.49999999999999994,0.8660254037844387
60.0,0.884,-18.943,0,0.228,0.0476,0.05713619137080915,0.10165365372649983,0.571,98.315,261267.0,4,5,0.49999999999999994,0.8660254037844387
13.0,0.629,-7.778,1,0.029,0.69,0.04075799247216774,0.17142911562753096,0.874,117.321,191933.0,4,4,-0.5000000000000001,-0.8660254037844386
75.0,0.727,-5.85,1,0.0743,0.617,0.16344613607000308,0.46750049902761703,0.784,106.021,196159.99998,4,4,-0.5000000000000001,-0.8660254037844386
24.0,0.43,-8.257,1,0.0396,0.0202,0.016758783814954707,0.26926348692776286,0.492,100.156,245413.0,4,10,0.8660254037844387,-0.4999999999999998
40.0,0.518,-10.027,1,0.0624,0.833,0.00014498948851609782,0.10255658832509207,0.262,119.131,182269.0,4,6,-0.5000000000000004,0.8660254037844384
26.0,0.748,-5.757,0,0.079,0.0756,0.005494875481960859,0.03854740961223893,0.907,93.992,285893.0,4,2,-0.8660254037844386,0.5000000000000001
41.0,0.509,-16.93,1,0.036,0.915,0.0003799278182854554,0.12486898204586927,0.372,148.457,163893.0,4,0,1.2246467991473532e-16,-1.0
28.0,0.518,-10.393,1,0.0325,0.000146,0.6275414234619514,0.16720791898390647,0.154,116.207,182752.0,3,8,-0.5000000000000004,0.8660254037844384
23.0,0.411,-6.48,1,0.0341,0.00814,0.16344613607000308,0.12221763272424921,0.229,79.081,285677.0,3,10,0.8660254037844386,0.5000000000000001
51.0,0.698,-5.525,1,0.0481,0.0664,2.1599766723359177e-05,0.11243542932978817,0.822,127.979,214267.0,4,10,0.8660254037844386,0.5000000000000001
26.0,0.724,-6.919,0,0.0273,0.035,6.0298182028082106e-05,0.17898265552844,0.91,115.955,222620.0,4,2,0.49999999999999994,-0.8660254037844387
25.0,0.712,-4.144,1,0.0271,0.242,6.859976470307609e-06,0.1722712209404532,0.962,90.037,195693.0,4,10,-0.5000000000000001,-0.8660254037844386
53.0,0.575,-3.61,1,0.0733,0.000318,0.05448818528406973,0.07194849931258404,0.431,127.049,231627.0,4,8,0.8660254037844386,0.5000000000000001
54.0,0.847,-7.548,0,0.378,0.185,0.16344613607000308,0.41475515501525706,0.698,102.857,204800.0,4,5,-0.5000000000000004,0.8660254037844384
57.0,0.642,-16.568,1,0.0298,0.435,0.16344613607000308,0.09984533496971613,0.333,114.495,193399.99998,3,4,-1.0,-1.8369701987210297e-16
43.0,0.799,-8.258,0,0.0791,0.173,0.024790168807218786,0.06980587424396291,0.743,89.502,245203.0,4,10,0.49999999999999994,-0.8660254037844387
33.0,0.573,-14.31,1,0.0309,0.332,1.2699991935506826e-06,0.10526051065749295,0.256,102.686,182653.0,4,9,,
35.0,0.439,-7.982,1,0.0314,2.83e-05,0.3428802329165431,0.2919230667090355,0.036,110.023,287907.0,4,8,0.49999999999999994,-0.8660254037844387
37.0,0.481,-10.824,0,0.0325,0.0114,0.056474846927978946,0.12133228516752496,0.559,92.008,275856.0,3,10,-0.5000000000000004,0.8660254037844384
30.0,0.491,-4.809,1,0.158,0.000725,0.6032224730319583,0.08672800350982414,0.123,150.986,426057.0,4,10,-0.5000000000000001,-0.8660254037844386
46.0,0.229,-4.692,1,0.0342,0.000135,0.0003839262908689339,0.1397619423751587,0.179,74.6,338440.0,4,8,-1.0,-1.8369701987210297e-16
42.0,0.178,-5.729,1,0.0481,0.00143,0.08645288773019902,0.08727800810706061,0.169,169.534,308593.0,4,8,1.2246467991473532e-16,-1.0
33.0,0.433,-3.183,0,0.133,7.02e-05,0.08700304362157402,0.1501426584297195,0.326,144.974,168680.0,4,8,-0.8660254037844386,0.5000000000000001
57.0,0.271,-4.142,1,0.0314,0.75,0.00010199479835370893,0.08993210750060718,0.0742,127.96,241821.0,4,9,,
61.0,0.879,-6.509,1,0.0588,0.186,0.16344613607000308,0.4836599556932212,0.948,112.473,193732.99998000002,4,4,-0.5000000000000001,-0.8660254037844386
66.0,0.525,-4.563,1,0.12,0.0132,0.009118301644527774,0.10255658832509207,0.537,123.696,215267.0,4,10,-1.0,-1.8369701987210297e-16
57.0,0.517,-2.815,1,0.0378,0.451,0.013409686909917675,0.08828556486736039,0.683,96.528,226760.0,4,10,0.8660254037844387,-0.4999999999999998
13.0,0.658,-6.62,1,0.371,0.00423,0.00010799416841986999,0.1798184265758361,0.441,138.345,214960.0,5,5,0.49999999999999994,0.8660254037844387
31.0,0.541,-10.92,0,0.0361,0.679,0.3378997886123984,0.09385457547162424,0.371,134.871,265813.0,4,10,-0.8660254037844386,0.5000000000000001
85.0,0.399,-10.778,0,0.0538,0.0563,0.0008896041848329225,0.10436001532424277,0.151,91.066,210463.0,4,9,1.2246467991473532e-16,-1.0
66.0,0.492,-5.158,1,0.0364,0.00403,0.0002659646282724473,0.10885440491208209,0.462,175.853,187381.99998,4,4,0.49999999999999994,-0.8660254037844387
22.0,0.444,-10.002,1,0.0637,0.735,0.16344613607000308,0.07083118076059143,0.587,82.952,271581.0,4,9,0.49999999999999994,0.8660254037844387
33.0,0.265,-4.116,0,0.0315,3.42e-06,0.1097508639591192,0.16381808522939498,0.842,183.165,137960.0,4,6,0.49999999999999994,-0.8660254037844387
60.0,0.391,-4.86,1,0.0786,0.00175,1.0899994059504315e-06,0.22074066669789938,0.652,134.691,208399.9998,4,8,0.8660254037844386,0.5000000000000001
55.0,0.415,-12.082,1,0.0352,0.00501,0.5670169034157332,0.16381808522939498,0.0935,151.937,466560.0,4,8,-1.0,-1.8369701987210297e-16
41.0,0.232,-4.395,1,0.0661,0.0122,3.33999442221242e-06,0.08434114843375087,0.262,181.958,297120.0,4,10,-0.5000000000000001,-0.8660254037844386
24.0,0.529,-9.841,1,0.104,0.336,0.04449523988655121,0.09893994785490356,0.809,98.298,293160.0,4,10,-1.0,-1.8369701987210297e-16
72.0,0.365,-16.526,0,0.038,0.94,0.35837350057431383,0.10345870836822998,0.238,132.285,248960.0,5,9,0.8660254037844387,-0.4999999999999998
40.0,0.513,-5.407,0,0.159,0.00381,0.16344613607000308,0.33002291294130587,0.458,150.181,195147.0,4,10,0.49999999999999994,-0.8660254037844387
42.0,0.351,-3.174,1,0.134,0.000177,0.0028359748192080545,0.27914574142949455,0.143,193.946,230133.0,3,8,-0.8660254037844385,-0.5000000000000004
27.0,0.458,-5.437,1,0.052,0.00253,0.02332582530349669,0.09440067542148432,0.547,114.672,232104.0,4,2,0.8660254037844386,0.5000000000000001
42.0,0.69,-4.06,0,0.145,0.1,0.0003179494487165881,0.42264993286226527,0.352,100.171,199200.0,4,9,-0.5000000000000004,0.8660254037844384
45.0,0.689,-10.419,0,0.0449,0.00843,0.3777512695406486,0.1397619423751587,0.802,116.872,216600.0,4,1,0.8660254037844386,0.5000000000000001
23.0,0.431,-7.045,1,0.0362,0.0571,0.025765207886026414,0.09712671073072274,0.569,187.859,239191.0,4,2,0.49999999999999994,-0.8660254037844387
39.0,0.472,-2.992,1,0.0523,3.93e-05,0.018625464123164893,0.11689375147149933,0.224,100.04,317700.0,4,8,-0.5000000000000001,-0.8660254037844386
40.0,0.504,-5.796,0,0.0514,0.000133,0.046883585898850416,0.32425505268262117,0.698,134.918,216840.0,4,10,1.2246467991473532e-16,-1.0
49.0,0.634,-6.607,1,0.0361,0.0255,0.0010294699139611879,0.29416103854949005,0.562,82.003,217451.0,4,2,-1.0,-1.8369701987210297e-16
57.0,0.583,-8.383,1,0.0697,0.00377,0.3798053613275868,0.20375683751401966,0.222,125.98,224720.0,4,6,0.8660254037844387,-0.4999999999999998
31.0,0.46,-12.888,0,0.0384,0.000956,0.3001045924503381,0.08810244822154566,0.543,76.506,254053.0,4,8,-0.5000000000000004,0.8660254037844384
41.0,0.76,-5.094,0,0.0645,0.0315,0.00012399231263548224,0.09712671073072274,0.935,99.006,280480.0,4,2,0.49999999999999994,-0.8660254037844387
68.0,0.552,-2.555,0,0.0787,0.000108,0.26926348692776286,0.6130211360806603,0.619,139.941,229840.0,4,1,0.49999999999999994,0.8660254037844387
61.0,0.513,-2.626,0,0.0539,0.0146,3.0299540964272498e-05,0.10616019582839065,0.466,104.021,261937.0,4,6,0.8660254037844386,0.5000000000000001
66.0,0.578,-2.431,0,0.0359,0.00744,0.07844142630656259,0.09984533496971613,0.456,134.033,246007.0,4,9,-0.5000000000000004,0.8660254037844384
51.0,0.323,-7.237,1,0.0392,0.0413,0.03459464476449906,0.06803241039182696,0.117,174.13,309187.0,4,8,1.2246467991473532e-16,-1.0
47.0,0.486,-4.102,1,0.164,2.09e-05,0.16344613607000308,0.08231704248921366,0.0637,122.463,234867.0,4,8,0.49999999999999994,0.8660254037844387
35.0,0.458,-12.004,1,0.0355,9.18e-05,0.6450068052320104,0.38185524246903063,0.721,141.631,383827.0,4,10,-1.0,-1.8369701987210297e-16
70.0,0.308,-5.671,0,0.059,0.000739,0.0014090068834199778,0.20863886511132804,0.227,109.825,438120.0,4,8,0.8660254037844386,0.5000000000000001
62.0,0.593,-6.617,0,0.0313,0.0841,0.0030752665169280135,0.1798184265758361,0.935,172.087,129907.0,4,2,-0.8660254037844385,-0.5000000000000004
33.0,0.467,-5.247,1,0.0497,0.00178,0.16344613607000308,0.17311261770864478,0.756,167.25,172707.0,4,10,,
58.0,0.439,-11.792,1,0.0633,0.159,1.689998571951609e-06,0.3604677421774286,0.748,145.056,186600.0,4,10,-0.5000000000000001,-0.8660254037844386
50.0,0.131,-7.228,1,0.118,1.61e-06,0.6491952930307625,0.08268536661860784,0.393,79.467,183093.0,4,8,-0.5000000000000001,-0.8660254037844386
15.0,0.426,-15.67,1,0.0625,0.954,0.6312717768418579,0.12133228516752496,0.191,93.02,174665.0,4,6,0.8660254037844386,0.5000000000000001
47.0,0.598,-11.611,0,0.214,0.0584,0.03931686237695038,0.35837350057431383,0.572,89.621,155985.0,4,9,-0.5000000000000004,0.8660254037844384
75.0,0.654,-5.906,1,0.0998,0.0468,0.16344613607000308,0.05249756895775399,0.902,144.774,168840.0,4,8,0.49999999999999994,0.8660254037844387
18.0,0.384,-17.14,0,0.0282,0.698,0.6211139776601137,0.14236724128692196,0.0723,75.088,89722.00002,4,9,0.8660254037844387,-0.4999999999999998
14.0,0.817,-4.835,0,0.102,0.0668,3.2499947187614423e-06,0.1501426584297195,0.945,139.994,114320.0,4,6,,
68.0,0.261,-7.871,1,0.0414,0.115,0.00077969595809152,0.09712671073072274,0.405,83.495,234332.0,4,9,1.2246467991473532e-16,-1.0
67.0,0.574,-5.745,0,0.0271,0.00152,0.0003279462197596245,0.13190507087993858,0.514,101.069,283027.0,3,10,0.8660254037844387,-0.4999999999999998
72.0,0.545,-4.618,0,0.036,0.0417,0.16344613607000308,0.3285840637722067,0.434,105.754,282947.0,4,1,1.0,6.123233995736766e-17
64.0,0.464,-6.371,1,0.0368,0.00871,0.18315454309784648,0.1501426584297195,0.467,161.845,298920.0,4,6,-0.8660254037844386,0.5000000000000001
33.0,0.642,-7.712,1,0.103,0.259,0.04392118705792815,0.3184537311185346,0.669,106.241,298777.0,4,2,-0.5000000000000001,-0.8660254037844386
51.0,0.593,-12.668,1,0.0409,0.002,8.379648897614783e-05,0.17395330712343804,0.901,142.006,238133.0,4,9,,
