Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Einar Selvik,Hausbrj√≥tr - Skullcrusher,37,0.266,0.82,,-9.51,1,0.0334,0.393,0.895,0.178,0.367,97.561,318200,4,-1
The Black Crowes,Waitin' Guilty,42,0.359,0.938,,-4.182,1,0.0773,0.00364,9.04E-06,0.0972,0.378,113.468,184720,4,10
Tenille Townes,Hallelujah,48,0.349,0.148,4,-9.731,0,0.0365,0.861,,0.136,0.111,158.329,3.82623333,3,-1
Tristan Omand,Devil Don't Want Me Blues,27,0.583,0.469,5,-6.077,1,0.0305,0.746,0.00322,0.11,0.357,86.472,206640,4,2
Foo Fighters,Times Like These - Acoustic Version,56,0.588,0.559,4,-4.849,0,0.0272,0.128,,0.0977,0.278,123.845,238587,4,10
IVOXYGEN,come back,50,0.431,0.688,6,-8.915,1,0.0666,0.193,,0.122,0.208,173.93,153245,4,-1
Kid Cudi,Day 'N' Nite - Crookers Remix,,0.757,0.706,11,-4.744,0,0.0462,0.0326,0.0497,0.0552,0.962,129.993,281747,4,-1
Mindy,Normal,31,0.623,0.519,2,-7.23,1,0.11,0.0571,6.27E-05,0.103,0.495,167.951,180000,4,-1
3 Doors Down,When I'm Gone,69,0.53,0.768,7,-5.611,1,0.0284,0.00385,,0.103,0.374,148.095,260333,4,-1
Static & Ben El,◊ß◊ß◊ò◊ï◊°,52,0.833,0.626,10,-7.317,1,0.0489,0.313,,0.166,0.552,90.002,152000,4,-1
Epica,Freedom - The Wolves Within-,51,0.472,0.88,7,-7.691,1,0.0525,0.000848,0.00101,0.19,0.387,139.84,337059,4,8
Arrested Youth,Leave My Casket Open...,53,0.571,0.652,2,-7.541,1,0.0477,0.0851,0.0234,0.0674,0.237,85.004,164332,4,-1
Smash Into Pieces,Ride with U,46,0.638,0.76,1,-4.215,0,0.0322,0.0793,,0.438,0.786,110.047,191182,4,-1
Billie Eilish,Your Power,93,0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,245897,4,-1
AC/DC,Demon Fire,64,0.521,0.881,9,-5.309,1,0.0387,4.93E-06,0.0114,0.141,0.564,160.026,210360,4,10
Tyler Rich,Better Than You’re Used To,72,0.586,0.817,10,-5.352,1,0.0621,0.106,,0.319,0.593,143.949,3.300566667,4,4
MGMT,Time to Pretend,72,0.438,0.94,2,-3.249,1,0.0452,8.74E-05,0.0777,0.3,0.421,100.99,261000,3,6
Joel Blackmon,Happy Now (with Anna Hamilton),43,0.491,0.418,1,-8.786,1,0.206,0.401,,0.113,0.444,169.872,172941,4,-1
Mountain Bird,Something Wrong with My Mind,36,0.853,0.702,,-7.645,1,0.032,0.0913,0.00835,0.0745,0.699,125.024,209381,4,-1
Generation X,Dancing With Myself,53,0.385,0.947,4,-3.141,1,0.0729,4.72E-05,0.616,0.662,0.831,176.28,228080,4,-1
Vengeance,Rattle Snake,12,0.409,0.996,6,-3.482,1,0.166,6.11E-06,0.0487,0.276,0.0881,92.466,137383,4,-1
Yes,Heart of the Sunrise - 2003 Remaster,46,0.362,0.507,1,-11.229,1,0.0394,0.0174,0.216,0.113,0.456,146.641,634440,3,10
Tetrarch,You Never Listen,43,0.475,0.956,9,-4.019,0,0.0891,0.000328,,0.425,0.437,102.514,200988,4,8
Hecsar,Labios rojos,27,0.495,0.809,4,-5.091,1,0.0304,0.0208,0.608,0.0848,0.752,159.906,182047,4,-1
Kryn,Risset,41,0.376,0.941,,-3.839,1,0.0661,3.04E-05,0.000338,0.259,0.236,154.964,289558,4,8
Jinjer,Judgement (& Punishment),48,0.241,0.951,4,-4.953,0,0.175,0.000355,0.000192,0.131,0.401,195.028,259500,3,8
Berry Sakharof,◊ñ◊û◊ü ◊©◊ú ◊û◊°◊§◊®◊ô◊ù,30,0.401,0.854,7,-6.581,1,0.0362,0.00207,0.0664,0.224,0.354,159.973,300173,4,-1
Tulkas,Conquer Evil,26,0.587,0.93,2,-6.656,1,0.0538,7.18E-05,0.843,0.175,0.654,109.026,278000,4,8
Horace Silver,Opus De Funk - Remastered,30,0.519,0.46,10,-12.998,1,0.0304,0.956,0.962,0.303,0.802,103.835,205333,4,-1
Gary Moore,Still Got The Blues,67,0.189,0.39,9,-14.497,0,0.0353,0.257,0.000152,0.122,0.32,169.563,370867,3,2
Ash,Girl From Mars,56,0.247,0.764,9,-7.718,1,0.0472,0.00542,,0.16,0.503,154.707,210200,4,9
!!!,Slyd,39,0.858,0.717,,-8.734,1,0.0995,0.0626,0.243,0.216,0.582,120.004,254920,4,1
Phantom Planet,California - Tchad Blake Mix,64,0.4,0.805,4,-7.305,1,0.0407,0.0387,5.40E-05,0.109,0.324,158.459,193933,4,-1
Metric,Help I'm Alive,60,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920,4,-1
The Feelies,The Boy With The Perpetual Nervousness,39,0.606,0.676,9,-10.751,0,0.166,0.0266,0.33,0.146,0.65,97.481,313960,4,9
PACKS,Two Hands,27,0.525,0.62,1,-6.939,1,0.0358,0.359,1.24E-06,0.142,0.324,120.062,123039,4,-1
Barƒ±≈ü Man√ßo,Hal Hal,27,0.537,0.571,7,-16.386,1,0.0817,0.517,,0.262,0.975,193.862,216360,4,-1
"Westlife, Delta Goodrem",All Out of Love (feat. Delta Goodrem),3,0.565,0.423,,-7.001,1,0.0237,0.568,,0.178,0.194,105.888,3.749116667,4,-1
Ashnikko,Slumber Party (feat. Princess Nokia),86,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95E-05,0.101,0.563,105.012,178405,4,-1
Seafret,Girl I Wish I Didn't Know (Acoustic),45,0.415,0.289,1,-9.665,1,0.0431,0.807,3.06E-05,0.106,0.25,177.22,242581,4,-1
Yes,Owner Of A Lonely Heart,70,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,268507,4,10
Apollo Bebop,Spacey Love,29,0.469,0.475,7,-8.584,1,0.223,0.219,1.42E-05,0.139,0.657,94.999,186947,4,-1
Moonlight Haze,Till the End,36,0.426,0.98,9,-5.417,0,0.0827,0.00174,,0.125,0.504,177.067,208253,4,8
The Birthday Party,Release The Bats,30,0.301,0.972,9,-4.91,0,0.274,0.00674,0.758,0.959,0.495,151.413,185867,4,10
The Strokes,Juicebox,59,0.462,0.981,2,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995,194573,4,10
Twenty One Pilots,Stressed Out,85,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,202333,4,-1
Saronde,Kilamu (feat. Blinky Bill & Idd Aziz),43,0.648,0.648,5,-7.475,0,0.0424,0.351,0.0107,0.147,0.838,101.844,219558,4,-1
Backstreet Boys,Anywhere for You,40,0.627,0.583,5,-6.746,0,0.0366,0.327,,0.142,0.299,129.674,4.688883333,4,-1
Elton John,Don't Let The Sun Go Down On Me - Live From Moscow / 1979,29,0.454,0.469,,-12.022,1,0.0431,0.933,0.04,0.714,0.268,73.43,5.601333333,4,-1
Girafot,◊î◊ô◊ê ◊ú◊ê ◊ô◊ï◊ì◊¢◊™ ◊ú◊û◊î,28,0.601,0.522,10,-9.84,1,0.0345,0.494,,0.119,0.315,118.346,242602,4,-1
Skywalker,Late Eternity,42,0.463,0.97,7,-4.369,1,0.17,8.56E-05,,0.0983,0.112,114.927,152089,4,8
Westlife,You Raise Me Up,,0.129,0.358,10,-6.596,1,0.0314,0.631,,0.0886,0.172,75.048,4.017783333,5,-1
Supergrass,Pumping On Your Stereo,50,0.461,0.904,2,-4.789,1,0.0784,0.011,0.0852,0.835,0.238,131.967,200400,4,9
Waxahatchee,Lilacs,52,0.74,0.696,7,-9.447,1,0.0298,0.524,3.12E-05,0.0752,0.426,103.04,195600,4,4
Snow Patrol,Shut Your Eyes,49,0.693,0.738,10,-6.431,0,0.0287,0.151,0.000177,0.0987,0.829,124.995,197133,4,-1
Einar Selvik,Dagar eru Taldir - Days Are Numbered,44,0.496,0.878,11,-5.788,0,0.0475,0.659,0.188,0.0765,0.51,134.967,246707,4,-1
Dan Toren,◊ó◊ï◊ñ◊® ◊ú◊©◊ù ◊¢◊õ◊©◊ô◊ï,20,0.492,0.762,2,-4.309,0,0.0361,0.0118,7.85E-06,0.0898,0.354,119.844,232000,4,-1
The Silhouettes Project,Standing There,49,0.659,0.316,7,-13.136,1,0.359,0.627,2.71E-05,0.168,0.38,96.472,226933,4,6
LCY,Shhh,37,0.529,0.939,9,-7.566,1,0.159,0.00236,0.81,0.0774,0.349,134.028,238222,4,-1
Ulrich Schnauss,On My Own - 2019 remaster,42,0.398,0.664,11,-10.003,1,0.0393,0.0923,0.948,0.359,0.19,139.861,399720,4,-1
Antonio Garcia Isaac,Una Luz en el Silencio,37,0.438,0.0575,2,-20.755,1,0.101,0.994,0.909,0.0919,0.138,117.108,4.9213,4,-1
Asha Bhosle,Raat Akeli Hai Bujh Gaye Die,18,0.553,0.475,1,-9.458,1,0.0534,0.765,0.00449,0.102,0.373,99.834,5.298,4,9
Ben Poole,Further on Down the Line,38,0.589,0.762,9,-7.031,1,0.0391,0.00945,0.0683,0.0517,0.688,174.038,236200,4,2
Tom The Mail Man,Last Night,55,0.751,0.576,6,-6.807,0,0.0423,0.0427,7.72E-05,0.126,0.282,149.954,128000,4,-1
FEVER 333,BITE BACK,50,0.545,0.998,8,-3.645,1,0.234,0.0192,,0.877,0.142,129.992,190657,4,8
Accept,Too Mean to Die,48,0.56,0.981,4,-5.445,0,0.104,3.08E-05,0.115,0.102,0.237,111.012,261307,4,8
Processor,Justice Way,37,0.493,0.852,2,-5.675,1,0.0393,1.11E-05,0.893,0.513,0.163,96.989,187423,4,8
The Vaccines,Headphones Baby,56,0.522,0.88,10,-3.873,1,0.0959,0.00186,,0.16,0.659,129.971,198467,4,6
44phantom,gray!,56,0.785,0.69,,-6.363,1,0.0561,0.0334,,0.151,0.644,118.091,143320,4,-1
Kero Kero Bonito,Well Rested,46,0.626,0.875,1,-7.039,1,0.0486,0.00293,0.301,0.695,0.286,111.991,430752,4,-1
Aura Blum,Dolor,28,0.533,0.562,6,-6.664,0,0.0247,0.526,0.616,0.182,0.278,103.055,196408,4,9
Llovers,I Don't Want to Be Alone,28,0.441,0.527,9,-6.165,1,0.0291,0.00128,,0.121,0.342,104.955,202440,4,9
Tractor's Revenge,◊ì◊ë◊®◊ô ◊ê◊ú◊ô,19,0.572,0.683,7,-10.118,1,0.0283,0.00157,1.34E-05,0.194,0.448,130.652,185133,4,-1
Noga Erez,End of the Road,59,0.899,0.557,7,-7.966,1,0.245,0.0786,,0.0777,0.464,99.975,159986,4,-1
Iron Maiden,The Trooper,72,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,252733,4,8
blackwinterwells,OMEN,49,0.42,0.776,6,-5.046,1,0.0301,0.0265,3.74E-05,0.0904,0.362,111.164,171862,4,9
Chaos In The CBD,Coral Castle,40,0.78,0.99,6,-9.618,1,0.0539,0.144,0.792,0.683,0.57,134.997,412424,4,-1
Diddy,It's All About the Benjamins - Rock Remix I,32,0.603,0.959,2,-5.018,1,0.129,0.0307,0.000395,0.214,0.503,89.884,284267,4,5
DaBaby,Masterpiece,79,0.781,0.726,,-4.213,1,0.0836,0.0299,,0.093,0.436,139.988,181714,4,-1
SWMRS,Berkeley's On Fire,34,0.685,0.94,2,-2.713,1,0.0867,0.112,,0.276,0.58,140.001,227987,4,-1
Medium Medium,"Hungry, So Angry",40,0.81,0.835,4,-10.18,1,0.0847,0.365,0.00201,0.0523,0.948,125.67,239027,4,-1
Serena-Maneesh,Drain Cosmetics,19,0.403,0.934,3,-3.91,1,0.0479,0.000397,0.86,0.46,0.446,125.744,221053,4,9
Dayglow,Something,,0.817,0.661,,-4.835,0,0.102,0.0668,3.25E-06,0.162,0.945,139.994,114320,4,6
Reel Big Fish,Take On Me,58,0.576,0.94,9,-3.003,1,0.118,0.0192,,0.133,0.844,97.876,199253,4,-1
Dream Theater,The Glass Prison,44,0.307,0.933,11,-6.197,1,0.14,0.000178,0.00816,0.372,0.43,139.07,832760,4,8
Sorcha Richardson,The Starlight Lounge,43,0.83,0.345,2,-9.941,1,0.0445,0.37,0.00158,0.11,0.55,120.966,214306,4,-1
Bad Bunny,Yonaguni,96,0.644,0.648,1,-4.601,1,0.118,0.276,,0.135,0.44,179.951,3.44516667,4,-1
Paula Collins,Rosier,21,0.519,0.308,4,-12.706,1,0.0269,0.777,0.00316,0.352,0.366,151.96,3.25825,4,-1
Leon Vynehall,An Exhale,44,0.801,0.846,2,-8.001,1,0.266,0.0722,0.128,0.0957,0.258,134.017,262587,4,-1
Eliza & The Delusionals,YOU,41,0.428,0.804,,-4.84,1,0.0564,0.0544,7.74E-06,0.124,0.595,184.238,197232,4,-1
Cedric Burnside Project,Backwater Blues - Live,32,0.498,0.625,4,-13.312,0,0.0303,0.0239,0.00307,0.989,0.727,111.797,277667,3,-1
Foo Fighters,Bridge Burning,56,0.42,0.914,6,-4.322,0,0.043,2.86E-05,0.0282,0.22,0.301,170.199,286467,4,10
Blindlove,I Wanna Be Okay,42,0.452,0.654,2,-5.094,1,0.0269,0.00623,1.78E-06,0.333,0.138,158.105,222635,4,-1
Cardi B,Press,68,0.888,0.525,1,-5.665,1,0.305,0.029,5.68E-06,0.137,0.243,133.983,143792,4,-1
Fivio Foreign,Trust,65,0.78,0.717,11,-2.909,1,0.227,0.0396,0.00449,0.155,0.306,142.199,128451,4,-1
Don't Think About Me,Laura Stevenson,38,0.339,0.573,9,-7.421,1,0.0373,0.331,0.000258,0.104,0.271,135.672,2.91245,4,-1
King Buffalo,Centurion,42,0.39,0.799,,-9.313,0,0.047,0.00792,0.779,0.135,0.16,127.221,356825,4,10
R. D. Burman,"Seeta Aur Geeta Theme, Pt. 1 - Instrumental",2,0.428,0.668,2,-7.993,1,0.0441,0.881,0.127,0.312,0.696,108.261,1.43445,4,9
Ehud Banai,◊î◊ô◊ê ◊î◊ï◊§◊ô◊¢◊î ◊õ◊û◊ï ◊î◊®◊ï◊ó,24,0.439,0.705,4,-7.677,0,0.0386,0.342,0.146,0.0854,0.536,172.978,220452,3,-1
Gil Vain,◊¶◊ë◊¢◊ô◊ù,45,0.728,0.552,9,-8.208,0,0.0489,0.803,,0.126,0.732,140.068,207545,4,-1
Ludacris,Rollout (My Business),61,0.921,0.668,7,-8.73,1,0.235,0.0949,,0.592,0.892,131.059,296587,4,5
TM Stevens,Thumb,30,0.704,0.896,2,-11.292,1,0.0884,0.004,0.117,0.361,0.382,118.003,260893,4,10
Shalom Hanoch,◊¢◊ú ◊§◊†◊ô ◊î◊ê◊ì◊û◊î,20,0.693,0.41,6,-10.112,0,0.0264,0.0201,,0.109,0.514,96.469,254200,4,-1
Allan Rayman,Rose,44,0.62,0.768,8,-5.681,0,0.103,0.0328,0.0599,0.225,0.748,172.09,209653,4,-1
Fleetwood Mac,Little Lies - 2017 Remaster,72,0.64,0.649,2,-10.345,1,0.0264,0.216,8.30E-05,0.0551,0.865,124.825,221053,4,10
Avenged Sevenfold,Paranoid,48,0.487,0.835,9,-9.168,1,0.0471,0.00247,3.73E-06,0.313,0.512,168.147,162690,4,8
Pixies,Where Is My Mind?,77,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973,4,1
Mukesh,Mera Joota Hai Japani,34,0.744,0.547,6,-8.851,0,0.0266,0.661,,0.0725,0.973,108.295,4.516666667,4,-1
The Beatles,Revolution - Remastered 2009,66,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,205293,4,10
Lonesome Sundown,Gonna Stick To You Baby,15,0.635,0.873,2,-6.305,1,0.0639,0.54,4.37E-06,0.119,0.78,123.577,126267,4,2
Sharon Van Etten,Comeback Kid,51,0.543,0.927,,-5.209,1,0.0755,0.000342,0.543,0.0327,0.354,120.097,182333,4,-1
alt-J,Breezeblocks,73,0.611,0.643,5,-7.372,1,0.037,0.117,0.00101,0.131,0.258,74.991,227080,4,6
Fredo,Money Talks (feat. Dave),71,0.943,0.524,7,-6.813,0,0.178,0.0456,3.08E-06,0.0987,0.411,130.003,273667,4,-1
Kid Rock,All Summer Long,75,0.7,0.864,7,-3.629,1,0.0283,0.0212,,0.0956,0.887,102.997,297587,4,-1
Gene Vincent,Be Bop a Lula,52,0.575,0.482,9,-12.705,1,0.0454,0.488,,0.171,0.85,127.631,2.60821667,3,10
"Amir Khan, D. V. Paluskar",Aaj Gawat Man Mero,5,0.446,0.461,2,-13.435,1,0.184,0.954,0.0132,0.209,0.664,97.588,3.70355,4,-1
Shotgun Revolution,Cold Star Light,36,0.176,0.948,1,-5.744,0,0.0867,1.31E-05,0.0221,0.293,0.433,161.123,209616,4,-1
Journers,ƒ∞stiyorum Elbet,31,0.656,0.791,7,-7.037,1,0.047,0.246,6.60E-06,0.0884,0.808,118.034,237000,4,-1
Keith Urban,Blue Ain't Your Color,68,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37E-06,0.102,0.479,82.45,3.843333333,3,4
Landon Pigg,Falling in Love at a Coffee Shop,55,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56E-05,0.179,0.238,83.457,4.08311667,3,-1
Adi Ulmansky,◊§◊®◊ó ◊ë◊û◊ì◊ë◊®,38,0.806,0.546,,-8.797,0,0.0921,0.289,,0.0729,0.583,90.007,162063,4,-1
Roosevelt Collier,Sun up Sun Down,35,0.357,0.766,5,-6.491,0,0.214,0.0104,0.85,0.149,0.499,176.358,327634,4,2
Lil Tjay,Losses - Bonus,70,0.848,0.457,,-10.118,1,0.293,0.153,,0.115,0.227,100.018,195649,4,-1
TOBi,Silhouette,43,0.79,0.461,6,-5.867,0,0.0833,0.539,,0.172,0.511,90.016,197381,4,1
gabriel black,king of the nosebleeds,57,0.549,0.502,10,-6.781,1,0.0308,0.339,,0.122,0.371,157.041,162997,4,-1
Goth Babe,I Wanna Help Your Mind,58,0.747,0.725,8,-8.517,1,0.215,0.2,0.197,0.0688,0.799,119.942,171938,4,-1
Grace Mitchell,Kids (Ain't All Right),50,0.405,0.522,3,-7.066,0,0.105,0.00294,,0.402,0.459,176.092,149507,4,-1
Michael Chapman,Sometimes You Just Drive,17,0.412,0.479,9,-9.69,0,0.0275,0.617,0.0812,0.408,0.396,99.633,371940,4,0
Osiah,Temporal Punishment,31,0.317,0.962,1,-3.31,1,0.144,9.02E-06,0.00438,0.0695,0.152,130.101,220456,4,8
Adri√°n Otero,Da M√°s,14,0.613,0.88,10,-8.242,1,0.0505,0.202,1.23E-05,0.112,0.812,115.004,194572,4,-1
White Zombie,Welcome To Planet Motherfucker/ Psychoholic Slag,47,0.472,0.783,11,-12.536,1,0.11,0.000613,0.048,0.136,0.186,116.622,381640,4,8
idkjack,Meant to be,47,0.567,0.758,2,-6.355,1,0.071,0.0172,,0.692,0.548,145.992,159212,4,-1
Squid,Pamphlets,48,0.289,0.871,2,-6.525,1,0.047,0.000146,0.0508,0.322,0.253,171.081,483800,4,10
Oklou,Entertnmnt,42,0.76,0.371,10,-9.028,0,0.0392,0.621,0.0362,0.112,0.33,113.989,194155,4,9
Westlife,When You Come Around,,0.613,0.935,7,-5.928,1,0.0346,0.0678,,0.116,0.95,134.968,3.681783333,4,-1
Ed Sheeran,South of the Border (feat. Camila Cabello) - Acoustic,59,0.735,0.686,9,-4.476,0,0.0329,0.502,,0.101,0.961,93.918,194885,4,9
Chris Forsyth,Tomorrow Might As Well Be Today - Live,17,0.45,0.883,2,-5.836,1,0.0322,0.000212,0.907,0.729,0.446,109.394,240904,4,10
"Una Healy, Sam Palladio",Stay My Love,,0.46,0.398,2,-6.869,1,0.0256,0.683,,0.11,0.306,75.827,3.27511667,4,0
The Alchemist,Nobles (feat. Earl Sweatshirt & Navy Blue),59,0.405,0.519,1,-9.859,1,0.0899,0.434,,0.684,0.186,115.776,136893,5,1
Guns N' Roses,Patience,67,0.457,0.266,6,-14.465,1,0.0313,0.711,0.000261,0.124,0.372,120.459,354400,4,10
Tom Petty and the Heartbreakers,Something Big,24,0.544,0.639,7,-7.832,1,0.0285,0.0399,7.51E-05,0.0988,0.391,121.617,284093,4,10
Hans Theessink,Walking the dog,40,0.837,0.165,2,-10.946,1,0.0584,0.419,2.92E-06,0.111,0.446,113.221,251093,4,2
Lou Pride,I Can't Hold It,9,0.779,0.525,7,-9.159,0,0.081,0.0701,0.0882,0.11,0.906,85.18,265133,4,2
Godsmack,I Stand Alone,62,0.218,0.93,8,-4.438,1,0.0633,4.15E-05,,0.126,0.367,166.078,246040,4,8
Jay Rock,WIN,68,0.879,0.595,1,-2.936,1,0.0889,0.0152,,0.391,0.355,125.994,215227,4,-1
"America, George Martin",A Horse with No Name,76,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,4.204,4,10
Thin Lizzy,Emerald,45,0.39,0.865,1,-7.813,1,0.096,0.0558,0.0665,0.0796,0.286,121.999,243120,4,10
Wu-Tang Clan,Gravel Pit,61,0.787,0.72,7,-7.569,1,0.251,0.222,,0.633,0.538,121.003,253467,4,5
"Kumar Sanu, Alka Yagnik",Baazigar O Baazigar,51,0.484,0.671,4,-10.248,0,0.0371,0.52,2.35E-06,0.147,0.675,106.012,7.65445,4,3
Faron Young,Goin' Steady,35,0.492,0.428,,-13.132,1,0.0352,0.47,,0.204,0.871,165.776,2.087783333,4,4
JD McPherson,North Side Gal,44,0.687,0.64,2,-7.799,1,0.0515,0.523,1.32E-06,0.327,0.97,84.965,151493,4,10
Bastille,Warmth,49,0.641,0.886,11,-3.583,1,0.0594,0.0488,,0.843,0.839,140.058,229627,4,-1
Gabby Barrett,The Good Ones,76,0.519,0.552,2,-5.023,1,0.0259,0.18,,0.149,0.331,89.957,3.585683333,4,4
Inga-Dingo,Real Love,4,0.36,0.83,11,-5.207,0,0.0495,0.00071,,0.0938,0.27,78.16,252845,4,-1
NewDad,Slowly,45,0.597,0.762,9,-8.199,0,0.0321,0.189,0.537,0.0821,0.566,121.993,185813,4,6
Warpaint,Whiteout,46,0.686,0.747,9,-6.788,0,0.0394,0.353,0.274,0.107,0.682,116.974,282440,4,9
Tom Petty and the Heartbreakers,Anything That's Rock 'n' Roll,44,0.679,0.709,11,-5.427,1,0.0322,0.211,8.83E-06,0.339,0.95,126.974,144027,4,10
Kills Birds,Volcano,38,0.274,0.984,7,-3.378,1,0.29,0.00155,0.0503,0.314,0.359,169.235,168824,4,-1
Marius Danielsen,Battle for Eloroth,39,0.27,0.97,11,-5.699,1,0.137,0.000109,1.41E-05,0.33,0.196,130.344,232000,4,8
Skids,Into The Valley,45,0.332,0.707,7,-12.698,1,0.0361,1.20E-05,0.00612,0.11,0.652,144.815,199467,4,-1
HOTEI,Savage Sun,34,0.607,0.651,,-5.104,1,0.028,0.00267,0.0488,0.237,0.552,99.956,318120,4,10
John Coltrane Quartet,Bessie's Blues,33,0.589,0.372,5,-10.429,0,0.0299,0.496,,0.359,0.597,90.738,215093,4,-1
Faron Young,Hello Walls,46,0.652,0.431,,-11.456,1,0.0396,0.522,0.000709,0.0909,0.895,119.376,2.031783333,4,4
Loui,Talkin' Bout (feat. Saweetie),70,0.885,0.466,1,-6.128,1,0.282,0.0396,,0.127,0.272,75.014,126225,4,-1
Johnny Paycheck,Take This Job and Shove It,46,0.763,0.364,5,-14.244,1,0.0559,0.556,2.02E-05,0.0792,0.715,137.132,2.611116667,4,4
Erick Sermon,Music (feat. Marvin Gaye),57,0.897,0.466,10,-9.053,0,0.203,0.187,1.35E-06,0.0757,0.884,100.01,223133,4,5
Mimi Barks,SALVATION/THE VOID,33,0.777,0.692,5,-6.773,1,0.156,0.00146,,0.0999,0.59,110.036,209455,5,8
Solence,Thunder,51,0.694,0.765,5,-5.773,0,0.0613,0.0165,0.00278,0.179,0.407,129.927,203538,4,-1
Kota the Friend,Pomegranate,62,0.637,0.489,2,-9.157,1,0.444,0.136,,0.0954,0.373,79.175,109638,4,-1
Contracult Collective,WDYT,39,0.416,0.921,6,-5.566,1,0.114,2.97E-05,0.213,0.0316,0.309,196.026,220408,4,8
Rebelution,Heavy as Lead,,0.675,0.806,,-6.788,1,0.21,0.0571,,0.0759,0.559,165.9,176762,4,10
Eviatar Banai,◊ú◊©◊ï◊†◊ï◊™ ◊©◊ú ◊ê◊©,25,0.558,0.606,7,-10.366,1,0.0575,0.461,0.0103,0.0861,0.411,99.947,231240,4,-1
Iron Maiden,The Number of the Beast - 2015 Remaster,70,0.249,0.943,,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,233507,4,8
Dr. Dre,Let Me Ride,65,0.731,0.818,7,-7.035,1,0.182,0.127,0.00636,0.233,0.862,92.29,261293,4,5
Counting Crows,Speedway,39,0.642,0.39,7,-10.658,1,0.0414,0.517,0.0153,0.117,0.472,74.743,222933,4,-1
Nea,Sucker for You,18,0.759,0.57,1,-8.108,1,0.0524,0.247,0.00109,0.0977,0.836,155.994,200250,4,-1
The Shaggs,Philosophy of the World,34,0.393,0.649,4,-9.103,0,0.0541,0.69,,0.159,0.697,114.054,177840,4,-1
Weezer,Thank God for Girls,52,0.559,0.876,4,-6.479,0,0.0495,0.0474,,0.0734,0.4,95.07,210187,4,1
The Doobie Brothers,Listen to the Music,76,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53E-06,0.0721,0.913,105.929,227267,4,10
Imelda May,Tainted Love,48,0.494,0.924,9,-2.003,0,0.114,0.137,,0.162,0.738,174.903,165586,4,10
Junodream,To the Moon,49,0.703,0.352,4,-14.859,1,0.0428,0.356,0.00378,0.0715,0.85,108.003,170021,4,-1
John Paul White,Hate the Way You Love Me,,0.45,0.206,4,-13.414,1,0.0298,0.695,,0.119,0.248,75.932,4.06446667,4,-1
Alaina Castillo,pocket locket,59,0.609,0.741,9,-4.719,0,0.0713,0.144,1.60E-05,0.0852,0.609,83.015,188160,4,-1
Yehudit Ravitz,◊ë◊ö ◊ú◊ê ◊†◊ï◊í◊¢,43,0.449,0.316,,-7.11,1,0.0282,0.798,4.20E-05,0.101,0.425,145.954,204213,3,-1
strongboi,honey thighs,52,0.633,0.625,7,-8.871,1,0.0388,0.678,0.00216,0.0911,0.393,131.99,284442,4,9
Lou Reed,"I Love You, Suzanne",41,0.53,0.858,2,-6.971,1,0.115,0.102,0.36,0.126,0.787,162.936,197707,4,10
28 Days,Rip It Up,27,0.532,0.962,11,-4.177,0,0.0727,0.00154,,0.109,0.671,110.38,219053,4,8
The Police,Every Breath You Take - Remastered 2003,17,0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.729,117.387,4.23145,4,-1
blessthefall,Guys Like You Make Us Look Bad,51,0.173,0.926,2,-4.027,1,0.132,0.000713,0.043,0.291,0.0703,201.231,235640,4,8
Syven,How Fare the Gods?,40,0.374,0.348,2,-16.897,0,0.0316,0.302,0.869,0.13,0.0395,158.961,850867,4,-1
The Charlatans,One To Another,50,0.444,0.896,10,-4.633,1,0.0505,0.00037,4.27E-05,0.423,0.328,102.343,270573,4,9
NewDad,Drown,39,0.499,0.65,1,-7.343,0,0.0392,0.458,0.932,0.105,0.57,147.99,190720,4,6
Foster,fools (can't help falling in love) (feat. Sody),75,0.706,0.604,2,-6.932,1,0.303,0.418,,0.242,0.361,82.03,165029,4,-1
Soccer Mommy,Drive,46,0.562,0.718,4,-6.155,1,0.0302,0.741,0.852,0.175,0.185,146.031,272545,4,6
George Barnett,money,51,0.582,0.748,2,-4.474,1,0.0755,0.00362,4.39E-05,0.12,0.414,104.015,126887,4,-1
